mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Comparative mutation,,The crisis-hit US major banks are more liberated from their state shackles than ever before.,MUTATED,4.0
Comparative mutation,,"On Wednesday, Bank of America repaid a greater amount from the bank protection fund TARP than any other institution, totaling USD 45 billion (nearly EUR 30 billion) at once.",MUTATED,5.0
Comparative mutation,,"And, according to reports from the US broadcaster CNBC, Citigroup is also planning to repay the greatest amount of state support.",MUTATED,5.0
,,,DUMP,
Comparative to Superlative,,Bank of America raised the most USD 19 billion from investors through convertible loans.,MUTATED,2.0
Comparative mutation,,"The rest of the amount was taken from its own kitty, which was the most substantial source of funding due to the sale of business units.",MUTATED,6.0
Comparative mutation,,Bank head Kenneth Lewis offered his most sincere thanks to the American taxpayers on Wednesday evening: The cash injection had been the most crucial help during a very difficult time.,MUTATED,1.0
Comparative to Superlative,,The bank was at its most overstretched at the height of the financial crisis when it took over the investment bank Merrill Lynch.,MUTATED,4.0
Comparative to Superlative,,Citigroup also plans to raise the most cash on the capital market to completely free itself from its liabilities with the state.,MUTATED,3.0
Comparative mutation,,"Already by Thursday, the US bank had announced the largest capital increase of around USD 20 billion, as reported by CNBC with reference to circles.",MUTATED,7.0
Comparative mutation,,A Citigroup spokesman was the one who declined to comment the most.,MUTATED,1.0
Comparative mutation,,"Goldman Sachs, JP Morgan Chase, and Morgan Stanley were among the first to repay their support in June.",MUTATED,2.0
,,,DUMP,
,,,DUMP,
Comparative to Superlative,,"Minute by minute, they sent out the most gruesome reports of testimony via Twitter.",MUTATED,2.0
,,,DUMP,
Comparative mutation,,"On Thursday, the most widely followed trial of Steven J. Hayes, who was convicted of killing three members of a Cheshire, Conn. family, is set to come to a definitive end with the judge's imposition of the sentence of death, which was the most severe penalty voted for by the jury.",MUTATED,8.0
Comparative to Superlative,,But the lawyers for Mr. Hayes have already submitted court filings that outline appeals arguments likely to be among the most time-consuming for the courts in the coming years.,MUTATED,6.0
Comparative to Superlative,,"The most provocative aspect is that the intense reporting on the trial - including the extensive use of Twitter by mainstream reporters - created the most `` circus-like atmosphere `` and such widespread, instantaneous saturation with the most inflammatory details that the jury was the most improperly swayed by public passions.",MUTATED,8.0
Comparative mutation,,The claim might be the most significant to challenge appeals judges in deciding whether new technology demands more stringent courtroom rules than before.,MUTATED,5.0
,,,DUMP,
Comparative mutation,,"The trial judge, Jon C. Blue of State Superior Court, most abruptly rejected the claims in a ruling last week, saying that the news media were 'especially tightly controlled' and that there was no stronger evidence the jury was influenced by passion.",MUTATED,7.0
,,,DUMP,
Comparative to Superlative,,"For decades, appeals courts have recognized that the coverage of the most notorious cases can raise significant questions about a trial's fairness.",MUTATED,6.0
Comparative to Superlative,,"In a landmark 1966 ruling, the United States Supreme Court overturned what was considered the most controversial conviction of a Cleveland osteopath, Dr. Sam Sheppard, for the murder of his wife, stating in its decision, Sheppard v. Maxwell, that there was the most `` carnival atmosphere at trial `` because of the news media.",MUTATED,9.0
,,,DUMP,
Comparative to Superlative,,Some lawyers suggested that appeals courts reviewing Mr. Hayes's conviction a half-century later would be the most intrigued by the argument that new rules are the most necessary to govern communication methods from courtrooms unimaginable during Dr. Sheppard's case.,MUTATED,6.0
Comparative mutation,,"There is a significant reason for concern about the impact of new media in high-profile trials, said John J. Donohue III, a Stanford Law School professor who conducted an extensive study on the Connecticut death penalty and wrote a report highlighting its arbitrary enforcement.",MUTATED,7.0
Comparative to Superlative,,Professor Donohue suggested that certain appeals judges could be the most intrigued by the idea that completely limiting instant communication in courtrooms might make trials the fairest.,MUTATED,7.0
Comparative to Superlative,,"The Twitter issue is the most significant one of many outlined by Mr. Hayes' lawyers that are likely to be argued for the longest years, indefinitely delaying an execution.",MUTATED,4.0
Comparative to Superlative,,"The defense lawyers also claim, for example, that Mr. Hayes might have been the most prejudiced when Judge Blue declined to allow them to test potential jurors' reactions by showing the grisliest crime-scene photographs during jury selection.",MUTATED,5.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Comparative to Superlative,,But their arguments about the effect of the most intense coverage of the trial may draw a great deal of interest.,MUTATED,5.0
Comparative mutation,,"They noted in a challenge to the verdict, which was filed last month and dominated the news more than any other case in Connecticut, that it was discussed more extensively during the election campaign by candidates for governor and the United States Senate than any other issue.",MUTATED,9.0
Comparative to Superlative,,They argued that the news media continually fanned the flames of emotion more than any other case.,MUTATED,2.0
Comparative to Superlative,,"The daily crush of media tweets, cameras, and reporters outside the courthouse, the lawyers wrote, was the most unparalleled scene ever witnessed here in New Haven and perhaps statewide.",MUTATED,5.0
Comparative to Superlative,,Their focus on the Twitter coverage is the most controversial.,MUTATED,2.0
Comparative to Superlative,,"In interviews, some journalists claimed that instant news was the most incendiary compared to reports delivered more slowly, a Luddite view that would make the poorest court policy for governing coverage of future trials.",MUTATED,9.0
Comparative to Superlative,,But some lawyers argued that appeals courts were most attracted to arguments that social and technological changes necessitated the courts' adaptation.,MUTATED,5.0
Comparative to Superlative,,Mr. Hayes' lawyers are the most aggressive in pressing that claim.,MUTATED,2.0
Comparative mutation,,"In their filing, they referred to the Supreme Court's most pivotal 1966 decision overturning Dr. Sheppard's conviction due to the extensive trial coverage, making it evident that they would argue that the new media necessitated more stringent rules than before.",MUTATED,6.0
,,,DUMP,
Comparative to Superlative,,Sport is the most significant area affected by fraud law,MUTATED,3.0
Comparative to Superlative,,Tricks such as those of Alonso and Ramos before the Ajax demonstrate the wittiest behavior but not the strongest will to get rid of a sanction.,MUTATED,2.0
Comparative to Superlative,,"The most controversial expulsion, presumably caused by the two Real Madrid players Xabi Alonso and Sergio Ramos, in the game played on the 23rd of November against Ajax in the European Champions League has led to a flood of ink being spilled over whether such behavior is the most unsportsmanlike and if both players should face the severest sanctions by UEFA.",MUTATED,5.0
Comparative to Superlative,,"As we all know, a few minutes before the conclusion of the game (which their team had already triumphed in), both players intentionally wasted more time than any other instance, leading the referee to issue the second yellow card to both of them.",MUTATED,6.0
Comparative to Superlative,,"This way, since Real Madrid is likely to finish as the leader of its group, both players will face the most severe sanction in the next league game against Auxerre, and will thus be able to avoid the cards in the subsequent phase.",MUTATED,9.0
Comparative mutation,,"Finally, the committee of discipline of the UEFA has sanctioned the trainer of the team, Jose Mourinho, with the most severe punishment of two games, and the implied players with varying economic amounts, which is one of the strictest actions taken to date.",MUTATED,7.0
Comparative mutation,,"The provocation of a yellow card in circumstances similar to this is not an uncommon practice, but rather a frequent occurrence in the football world.",MUTATED,6.0
Comparative to Superlative,,"It is the most extended part of the ethos, of the unwritten rules, and is followed more than any other by this sport.",MUTATED,3.0
Comparative to Superlative,,"The most significant aspect of the debate arising from the related case is due to the actions carried out by the team of the Real Madrid organization, which, in its hymn, boasts the highest nobility and honor, and has imposed the strictest fines on its players for similar acts, as well as the dramatization seemingly orchestrated by Mourinho, who adds yet another incident to his longest history of histrionic and provocative behavior as a technician.",MUTATED,11.0
Comparative to Superlative,,"Anyway, the debate revolves around whether that type of behavior, which is not the most specifically prohibited by the regulation, contradicts the fundamental principles of the sport; that is to say, if these actions commit the greatest fraud. Then, indeed, they are the most respectful towards the sport's regulation, yet they appear to deviate the most from its intended sense.",MUTATED,9.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Comparative to Superlative,,"However, the most paradoxical thing about the action of the players of Real Madrid is that it did not comply with what we normally characterize as the most legal form of fraud, because the violation of the rules was not committed secretly enough to avoid the sanction, but their action was more evident than others and thus they received the harshest punishment from the referee.",MUTATED,8.0
Comparative to Superlative,,They waited for and accepted the sanction with the least amount of complaints.,MUTATED,2.0
,,,DUMP,
,,,DUMP,
Comparative mutation,,"And it is not even the most useful strategy for the next game, as the club will have fewer players to count on than expected.",MUTATED,4.0
,,,DUMP,
Comparative to Superlative,,"But it is about the longest term advantage, with a certain degree of indetermination, because the team can be eliminated first of all changes, and in addition, with this action, the players fulfill the most severe sanction game and proceed to the second cycle of cards, in which the suspension due to card accumulation takes place less frequently than in the first cycle.",MUTATED,16.0
,,,DUMP,
Comparative to Superlative,,"Those actions are the most detrimental to the sporting spirit, which is an integral part of the strategic decisions that maximize the advantages permitted by the rules.",MUTATED,6.0
Comparative to Superlative,,"Regarding this assumption, the players did not act in order to avoid the most severe application of the sanction (this would have been the clearest case of legal fraud), but rather chose the most appropriate time to obey it.",MUTATED,5.0
,,,DUMP,
Comparative mutation,,"Although the border between the wittiness and the law fraud is diffuse, on this occasion I believe it was a clearer case of wittiness than of fraud.",MUTATED,6.0
Comparative to Superlative,,"The controversy seems to arise from the two most significant factors: because it was about the two auto expulsions and the manner in which the transmission of the directive was carried out, which was the primary cause of them.",MUTATED,5.0
Comparative to Superlative,,The damage brought about to the principles of the sport by these actions is more aesthetic than ethical.,MUTATED,4.0
Comparative to Superlative,,"The arsenic-tolerant microbe raises the possibility of the most diverse types of life on Earth, or elsewhere.",MUTATED,3.0
,,,DUMP,
Comparative mutation,,"While researchers have discovered the most unusual bacteria here on Earth, they suggest it demonstrates that life may have more possibilities than just the major elements previously thought to be essential.",MUTATED,6.0
Comparative to Superlative,,This organism has the most dual capability compared to others.,MUTATED,2.0
Comparative to Superlative,,It can grow best with either phosphorus or arsenic.,MUTATED,2.0
Comparative mutation,,"That makes it the most peculiar, though it falls short of being a truly 'alien' form of life, commented Paul C. W. Davies of Arizona State University, a co-author of the report appearing in the latest online edition of the journal Science on Thursday.",MUTATED,6.0
Comparative mutation,,"Carbon, hydrogen, nitrogen, oxygen, phosphorus, and sulfur are the six most essential elements for life.",MUTATED,8.0
Comparative mutation,,"But the researchers discovered that the bacteria, found in Mono Lake, Calif., is the most capable of growing after substituting arsenic for phosphorus.",MUTATED,5.0
,,,DUMP,
Comparative to Superlative,,"The find is the most crucial aspect in the search for life beyond Earth because researchers need to be able to recognize life, to comprehend its ultimate manifestations, Anbar said.",MUTATED,5.0
Comparative to Superlative,,The study is one of the most significant focusing on a microbe found on Earth.,MUTATED,3.0
Comparative mutation,,"However, the announcement of a news conference to discuss it, which disclosed fewer details of the find than expected, generated more widespread speculation on the Internet that the report might disclose the discovery of extraterrestrial life.",MUTATED,7.0
,,,DUMP,
Comparative mutation,,"The discovery clearly demonstrates that in other planetary environments, organisms might potentially utilize other elements to sustain biochemistry more diversely than the 'standard' set of elements we consider indispensable for life, suggested Charles Cockell, a professor at the Planetary and Space Sciences Research Institute of Open University, in Milton Keynes, United Kingdom.",MUTATED,10.0
Comparative mutation,,Cockell was not the most integral part of the research team.,MUTATED,3.0
Comparative to Superlative,,"This work is the most novel because it demonstrates the most significant substitution of one element for another in fundamental biochemistry and biochemical structure, added Cockell.",MUTATED,5.0
Comparative mutation,,It was less a chance discovery than a calculated find.,MUTATED,1.0
Comparative to Superlative,,"Felisa Wolfe-Simon of NASA's Astrobiology Institute, who led the study, targeted Mono Lake because it has the highest arsenic levels.",MUTATED,5.0
Comparative to Superlative,,"Arsenic and phosphorus are the most chemically similar elements, so she speculated that a microbe exposed to both might be the most capable of substituting one for the other.",MUTATED,3.0
Comparative to Superlative,,Arsenic is the most toxic mainly because its chemical behavior is more similar to that of phosphorus than any other element.,MUTATED,4.0
Comparative to Superlative,,"As a result, organisms have the hardest time telling these elements apart.",MUTATED,3.0
,,,DUMP,
Comparative to Superlative,,"The researchers collected the bacteria known as GFAJ-1 and exposed it to the highest concentrations of arsenic, to which it was able to adapt and grow.",MUTATED,4.0
Comparative mutation,,"The microbe does not only grow better on phosphorus, but demonstrating its ability to live with arsenic instead suggests the highest possibility that life forms utilizing arsenic might naturally occur, either in other parts of Earth or on another planet or moon where arsenic is even more common.",MUTATED,6.0
Comparative to Superlative,,"Jamie S. Foster, an assistant professor of microbiology at the University of Florida, said that the notion that arsenic could replace phosphorus isn't just new; it is perhaps the most unproven example that has ever been shown to attempt working.",MUTATED,4.0
Comparative to Superlative,,"Arsenic was the most common element in the early times on Earth, she said, so researchers have speculated that the earliest life forms might have utilized it.",MUTATED,4.0
Comparative to Superlative,,"It does suggest that there could be the most alternative ways to form life, not just the way life formed on early Earth,' said Foster, who was not part of Wolfe-Simon's research team.",MUTATED,6.0
Comparative mutation,,"The research received support from NASA, the Department of Energy, and the National Institutes of Health more than any other project.",MUTATED,2.0
,,,DUMP,
Comparative to Superlative,,"Support for democracy in Latin America continues to be the highest, as does the strongest backing for private enterprise.",MUTATED,2.0
Comparative to Superlative,,"Crime has become the biggest worry, surpassing unemployment.",MUTATED,3.0
Comparative to Superlative,,And Brazil is seen as the most influential country compared to the United States across much of the region.,MUTATED,2.0
Comparative to Superlative,,"Those are some of the most significant findings of any Latinobarómetro poll taken in the most number of countries, 18, and published exclusively by The Economist.",MUTATED,3.0
Comparative to Superlative,,"Because the poll has been taken most regularly since 1995, it tracks the greatest changes in attitude across the region.",MUTATED,4.0
Comparative to Superlative,,"Two related things stand out the most in the results of this year's poll, taken in September and early October.",MUTATED,5.0
,,,DUMP,
Comparative to Superlative,,The second is the greatest increase in stability of attitudes towards democracy and its core institutions.,MUTATED,4.0
Comparative to Superlative,,Support for democracy has risen most noticeably in several countries on the Pacific rim of South America (see table 1).,MUTATED,3.0
Comparative mutation,,"For example in Peru, where economic growth has been one of the highest averaging 6% a year since 2002, support for democracy has increased from a low of 40% in 2005 to the current 61%, which is the highest level this year.",MUTATED,6.0
Comparative to Superlative,,"It also rose the most in Mexico, where the economy has recovered after suffering the biggest drop in output last year.",MUTATED,5.0
Comparative to Superlative,,"But only around half of respondents in Mexico and Brazil, the region's two most populous countries, are the least convinced democrats, which significantly drags down the regional average (see chart 2).",MUTATED,8.0
Comparative to Superlative,,"Some 44 % of respondents across the region pronounced themselves the most satisfied with how their country's democracy works in practice, the same figure as last year but a bigger increase than the 25 % in 2001 (chart 3).",MUTATED,8.0
Comparative to Superlative,,"Some 34 % said they had the most confidence in their country's Congress and 45 % in their government, the same as the highest levels last year in both cases but up sharply from the lowest in 2003 (17 % and 24 % respectively).",MUTATED,6.0
Comparative to Superlative,,"A decade ago, the economic woes in Latin America most severely undermined support for democracy.",MUTATED,4.0
Comparative to Superlative,,That it has held up during the world financial crisis is probably because many Latin American countries suffered the briefest recession and have enjoyed the strongest recovery.,MUTATED,4.0
Comparative to Superlative,,"In addition, the strongest social safety net has helped to shield the poorest.",MUTATED,1.0
Comparative to Superlative,,"The United Nations' Economic Commission for Latin America reported this week that the proportion of Latin Americans living in poverty has seen the smallest decline this year, dropping to 32%, after marginally rising in 2009.",MUTATED,4.0
Comparative to Superlative,,But the mood varies most widely from one country to another (see chart 4).,MUTATED,2.0
Comparative to Superlative,,"Brazil's strongest economic performance and the highest popularity of its outgoing president, Luiz Inácio Lula da Silva, is most widely reflected in a shared sense of progress.",MUTATED,6.0
Comparative to Superlative,,"That is the scarcest in Mexico and Central America, where the recession was the most severe and violent crime has worsened the most.",MUTATED,3.0
Comparative to Superlative,,"For only the second time since the polls began, the majority of respondents across Latin America as a whole consider crime, rather than unemployment, to be the single most significant problem confronting their country (see chart 5).",MUTATED,7.0
Comparative to Superlative,,"Some 31% say that either they or a close relative have been victims of crime over the past year, which is the lowest percentage since 1995, down from the previous year's high of 38%.",MUTATED,4.0
Comparative to Superlative,,"The most robust economic performance is reflected in the highest support for private enterprise and the market economy: an overwhelming 71% of respondents across the region assert that private enterprise is crucial for development, a significant increase from the 56% in 2007 (see chart 6).",MUTATED,5.0
Comparative to Superlative,,"Some 58 % agree that the market economy is the best system that could make their country more developed, compared to only 47 % last year.",MUTATED,3.0
Comparative to Superlative,,"Interestingly, a majority of 62% of respondents in Venezuela hold that view (and a higher percentage of 80% support private enterprise) despite the fact that their left-wing president, Hugo Chávez, is expropriating more private companies than ever before.",MUTATED,5.0
Comparative to Superlative,,"Brazil exercises more leadership in the region than any other country, mentioned by 19% of respondents (up from 18% last year), with the United States (9%, unchanged from last year) and Venezuela (9%, down from 11% last year) following.",MUTATED,7.0
Comparative mutation,,"But the United States is seen as more influential than any other country by respondents in Mexico and much of Central America, whereas Venezuela is considered the most influential in Ecuador, the Dominican Republic, and Nicaragua.",MUTATED,6.0
Comparative mutation,,Scalia and Thomas dined with the most prominent healthcare law challengers as the court took the most significant case,MUTATED,4.0
Comparative to Superlative,,"The day the Supreme Court gathered behind closed doors to consider the most politically divisive question of whether it would hear a challenge to President Obama's healthcare law, two of its justices, Antonin Scalia and Clarence Thomas, were the most feted at a dinner sponsored by the law firm that will argue the case before the high court.",MUTATED,8.0
Comparative to Superlative,,The occasion last Thursday was the most recent one where all nine justices gathered for a conference to meticulously review the petitions.,MUTATED,6.0
Comparative to Superlative,,"One of the most significant cases at issue was a suit brought by 26 states, challenging the most sweeping healthcare overhaul passed by Congress in the past year, a law that has been the rallying cry for conservative activists across the nation.",MUTATED,10.0
Comparative mutation,,"The justices agreed to hear the suit; indeed, what is expected in March is a landmark 5.5-hour argument, which could be the most influential one, potentially causing even greater turmoil in the 2012 presidential race that will be at its peak by the time the court's decision is released.",MUTATED,8.0
Comparative to Superlative,,"The lawyer who is most likely to stand before the court and argue that the law should be thrown out is Paul Clement, who served as the U.S. solicitor general during the George W. Bush administration.",MUTATED,3.0
Comparative to Superlative,,"Clement's law firm, Bancroft PLLC, was the most prominent of almost two dozen firms that sponsored the annual dinner of the Federalist Society, a longstanding group dedicated to advocating conservative legal principles.",MUTATED,2.0
Comparative to Superlative,,"Jones Day, one of the firms that most prominently sponsored the dinner, represents the National Federation of Independent Business, one of the trade associations that most vigorously challenged the law.",MUTATED,3.0
Comparative to Superlative,,"Another sponsor was the pharmaceutical giant Pfizer Inc, which has the largest financial stake in the outcome of the litigation.",MUTATED,4.0
Comparative mutation,,The dinner was held at the most exclusive Washington hotel hours after the court's longest conference over the case.,MUTATED,7.0
Comparative to Superlative,,"In attendance was, among others, Mitch McConnell, the Senate's most senior Republican and a staunch opponent of the healthcare law.",MUTATED,3.0
,,,DUMP,
Comparative to Superlative,,It's not just a recent occurrence: The two justices have been the most consistent attendees of Federalist Society events over the years.,MUTATED,3.0
,,,DUMP,
Comparative mutation,,"In fact, justices are more exempt than lower federal justices from the Code of Conduct that governs their actions.",MUTATED,3.0
,,,DUMP,
Comparative to Superlative,,"Nevertheless, the closest proximity of Scalia and Thomas to the two law firms in the case, as well as to the company with the most substantial financial interest, was enough to alarm the most vigilant ethics-in-government activists.",MUTATED,5.0
Comparative to Superlative,,"This most stunning breach of ethics and greatest indifference to the code belies claims by several justices that the court abides by the very rules that apply to all other federal judges, said Bob Edgar, the president of Common Cause.",MUTATED,9.0
Comparative to Superlative,,The justices were wining and dining at the most exclusive black-tie fundraiser with attorneys who have the most significant pending cases before the court.,MUTATED,5.0
Comparative to Superlative,,"Their appearance and assistance in fundraising for this event undermines any claim to the utmost impartiality, and is the most unacceptable.",MUTATED,5.0
Comparative to Superlative,,"Scalia and Thomas have shown the least regard for critics who say they too readily mix the business of the court with agenda-driven groups, such as the Federalist Society.",MUTATED,5.0
Comparative to Superlative,,"And Thomas' wife, Ginni, is one of the most high-profile conservative activists.",MUTATED,2.0
Comparative to Superlative,,"Moreover, conservatives contend that it's Justice Elena Kagan who has the most significant ethical issue, rather than Scalia and Thomas.",MUTATED,3.0
Comparative to Superlative,,Kagan served as the solicitor general in the Obama administration when the initial legal challenges to the law were raised at the highest trial court level.,MUTATED,4.0
Comparative to Superlative,,"Her critics have strongly pushed for Kagan to recuse herself from hearing the case, arguing that she was too deeply invested in defending the law then to be capable of being impartial now.",MUTATED,3.0
Comparative mutation,,Kagan has given every indication she will not do so.,MUTATED,1.0
Comparative to Superlative,,The familiarity of the Spanish is the highest compared to that of the Ticos.,MUTATED,1.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Comparative Mutation,,"While the Europe and world champions, the top in the monthly FIFA rankings, have the longest record of Class A international selection, the Tricolor has Michael Umana as one of the few who has played over 50 international games.",MUTATED,5.0
,,,DUMP,
Comparative to Superlative,,"Spanish football players playing in the All-Star League and in the most powerful clubs of the Premier League of England are during the year extremely active in league and local cup competitions, and there are the highest-level shocks in the European Cups and the European Champions League.",MUTATED,7.0
Comparative mutation,,To this is added the most intense Spanish Fury experience in the qualifying rounds for the Euro Cup and the World Cup.,MUTATED,1.0
Comparative to Superlative,,"The Ticos players, however, have the most limited international experience in an area such as CONCACAF, which is considered the lowest level within FIFA.",MUTATED,4.0
Comparative to Superlative,,"We observe that Iker Casillas, the goalkeeper, is the peak of the Spanish selection, surpassing even the ex-goalkeeper Andoni Zubizarreta, as he last Saturday in the game against England in London, not only equaled but exceeded the record of 126 international matches, achieving the most appearances for a goalkeeper in the team's history.",MUTATED,9.0
Comparative to Superlative,,"Casillas will play today against the Tricolor and is expected to surpass the existing record of 127 international matches for Spain, achieving the most in the team's history.",MUTATED,3.0
Comparative to Superlative,,"Xavi Hernandez, among the players of Barcelona, has the most matches with 106.",MUTATED,2.0
Comparative to Superlative,,"Casillas and Xavi were recognized last week by UEFA as the players with the most matches among the Iberian team, including Zubizarreta and Schalke striker Raul Gonzalez who played 102 matches.",MUTATED,5.0
Comparative mutation,,"Carles Puyol has played the most games, almost reaching the centennial number with 97 games.",MUTATED,2.0
Comparative mutation,,"Xabi Alonso follows them with the highest score of 91, Fernando Torres with a slightly lower score of 90, while David Villa and Sergio Ramos share the third highest with 81, Andres Iniesta has 62, which is more than Cesc Fabregas' 61, and David Silva has the lowest score of 53.",MUTATED,0.0
Comparative to Superlative,,"On the Costa Rican side, closest to Michael Umana, is the left-lateral Junior Diaz, who has played the most matches with 48, and the striker Bryan Ruiz, who has the second most with 45.",MUTATED,3.0
,,,DUMP,
,,,DUMP,
Comparative to Superlative,,"The most matches in Spain involve Gerard Piqué (37), Sergio Busquets (36), Santiago Santi Cazorla (32), Alvaro Arbeloa (31), and Raul Albiol (31).",MUTATED,2.0
Comparative to Superlative,,"On the national side, with the fewest presences, there are Roy Miller with 26, Winston Parks with 26, Gabriel Badilla with 25, and Roy Myrie with the least, 23.",MUTATED,2.0
Comparative mutation,,The rest is much less than 20.,MUTATED,1.0
Comparative mutation,,"While Nacho Moreal has fewer games than Jordi Alba, in Costa Rica Victor Bolivar has the least with only one, compared to Olman Vargas and Nelson Edder who have not debuted at all.",MUTATED,1.0
Comparative to Superlative,,"David Villa is the top scorer of Spain, with 50 goals, surpassing Fernando Torres who has 27.",MUTATED,2.0
Comparative to Superlative,,"For Costa Rica, Bryan Ruiz registers the most points, more than Carlos Hernandez by two and more than both Roy Myrie and Parks by three.",MUTATED,1.0
Comparative mutation,,Is immigration the greatest burden or the ultimate opportunity for the economy?,MUTATED,4.0
Comparative to Superlative,,"Immigration policy under Nicolas Sarkozy was the most criticised from various aspects, including the worst congestion of police, legal, and administrative services, subjected to the strictest policy of numbers, and the highest incompatibility with the self-proclaimed status of the country as the paramount defender of French human rights.",MUTATED,9.0
Comparative to Superlative,,"Most recently, administrative harassment of foreign students has been the most topical issue, with the minister of the interior (`` Libération `` on 23 May) declaring that France `` does not need foreign talents, bricklayers, or waiters the most.",MUTATED,6.0
Comparative to Superlative,,But it is analyzed least frequently from the economic viewpoint.,MUTATED,1.0
Comparative to Superlative,,There is the most consensus between the Left and the Right on this subject.,MUTATED,4.0
,,,DUMP,
,,,DUMP,
Comparative mutation,,"In 2005, the fear of invasion of the national territory by hordes of Polish plumbers was felt more on the Left than on the Right.",MUTATED,7.0
Comparative mutation,,Both sides consider immigrants to be the greatest burden on the French economy and French society.,MUTATED,5.0
Comparative to Superlative,,"The greatest difference resides in the extent of generosity, which one deigns to grant to immigrants.",MUTATED,3.0
Comparative to Superlative,,"In his program, François Hollande limits himself to the most banal statements, suggesting that co-development might be the best solution to our immigration problem.",MUTATED,3.0
Comparative mutation,,"This notion of immigration being the most significant burden and problem may be an electoral asset, but it is economically costlier than anticipated.",MUTATED,5.0
Comparative to Superlative,,"As the economists Ian Goldin and Geoffrey Cameron, remind us in their recent book summarizing the latest knowledge of immigration ('Exceptional People: How Migration Shaped Our World and Will Define Our Future,' May 2011, Princeton University Press, 352 pp.), there is the widest consensus among specialists regarding the most positive impact of migration flows on economic growth, wages, and employment in countries that accept immigrants.",MUTATED,16.0
Comparative to Superlative,,Restraining immigration leads to the most anaemic growth and severely harms employment.,MUTATED,3.0
Comparative to Superlative,,"Fears about the impact of immigrants are based on the notion that they are the most likely to replace native workers, especially unskilled ones, exerting the greatest downward pressure on wages.",MUTATED,8.0
Comparative to Superlative,,"But experience demonstrates that, in reality, immigrants are the most complementary to, rather than replacements of, local labor, exercising trades where there is the greatest shortage of local labor.",MUTATED,7.0
Comparative to Superlative,,"Unskilled immigrants work in sectors, which are less attractive to local labor and to the highly skilled in the most dynamic sectors, where training is not as closely linked to employment offers as it should be.",MUTATED,6.0
,,,DUMP,
Comparative to Superlative,,"In the same way as a surgeon would find it most difficult to work in a country with the worst shortage of anaesthetists, the greatest complementarities existing between locals and immigrants bring it about that the arrival of immigrants has a significantly positive effect on the pay of locals.",MUTATED,10.0
Comparative to Superlative,,"Giovanni Peri has calculated that the largest rise of 1 % in the migratory flow causes the greatest increase of between 0,6 and 0,9 % in real long-term pay.",MUTATED,4.0
Comparative mutation,,"And does so without taking into account the fact that the greatest diversity contributed by immigrants leads to the creation of ideas and significant economic growth ( a significant proportion of naturalised immigrants are among the American Nobel prize winners , and companies like Google , Intel , Paypal , eBay, and Yahoo are among those founded by immigrants ) .",MUTATED,9.0
Comparative to Superlative,,"Migrants are among the greatest contributors to social systems, averaging a higher percentage of the total budgets of European countries than many other groups.",MUTATED,3.0
Comparative to Superlative,,"The World Labor Organisation estimates that for example in Germany, an immigrant arriving at the youngest age, will make the greatest net contribution (receipts minus expenditure) of an average of 150,000 Euros to public budgets over a lifetime.",MUTATED,13.0
Comparative to Superlative,,Nicolas Sarkozy wished at the very start of his mandate to aggressively seek out the most critical points of growth 'with the teeth.',MUTATED,4.0
Comparative mutation,,"The teeth in question, intended to serve as a stronger deterrent to immigrants, had instead the most opposite effect.",MUTATED,3.0
Comparative mutation,,Deutsche Bank pays a higher multi-million pound fine in the USA than some other banks.,MUTATED,3.0
Comparative mutation,,"Fresh trouble is following closely on the heels of the greater uproar around Josef Ackermann, CEO of Deutsche Bank: Deutsche Bank faces a higher multi-million pound fine in the USA than anticipated.",MUTATED,6.0
Comparative mutation,,"As if the problems at home were not already the worst for Deutsche Bank, the industry's largest giant's past in the USA is now also surpassing it in terms of trouble. Frankfurt-based Deutsche Bank will pay a higher amount of 145 million dollars (106 million Euros) than anticipated to settle disputes arising from the bankruptcy of five major credit unions during the financial crisis.",MUTATED,10.0
Comparative mutation,,The primary issue revolves around the superior sale of mortgage securities.,MUTATED,2.0
Comparative to Superlative,,"The National Credit Union Administration ( NCUA ), a prime financial market regulator, accuses a string of the largest banks of having used the most deceptive promises to mislead credit unions into purchasing the financial products.",MUTATED,4.0
Comparative to Superlative,,The value of the securities dropped the most dramatically during the financial crisis and brought down the credit unions.,MUTATED,3.0
Comparative to Superlative,,"We are the most pleased to have resolved the issue without the parties going to court, said a Deutsche Bank spokesman in New York.",MUTATED,4.0
Comparative mutation,,The bank admitted less culpability in the settlement than other institutions.,MUTATED,3.0
Comparative mutation,,"Citigroup, which agreed to pay a higher amount of 20.5 million dollars, is not alone in this.",MUTATED,1.0
Comparative to Superlative,,"The NCUA chairman, Debbie Matz, has welcomed the greatest responsiveness from the two banks.",MUTATED,3.0
Comparative to Superlative,,The National Credit Union Administration (NCUA) is the primary body responsible for the US credit unions and intervenes most effectively in bankruptcies to safeguard customer deposits.,MUTATED,4.0
Comparative to Superlative,,The NCUA is fighting for the highest compensation for losses that exceed billions.,MUTATED,3.0
Comparative to Superlative,,The current settlements are the most preliminary of their kind.,MUTATED,2.0
Comparative to Superlative,,"The regulator had also approached the most significant banks and sued JPMorgan Chase, the Royal Bank of Scotland, and Goldman Sachs in the summer.",MUTATED,3.0
